itemid,views,purchases,margin_per_unit,view_to_buy,expected_extra_purchases_A,recovered_margin_A,expected_extra_purchases_B,recovered_margin_B,expected_extra_purchases_C,recovered_margin_C
284000,248.0,0.0,40.24,0.0001,6.976902872602852,280.7505715935388,0.012400000000000003,0.49897600000000014,16.25228302066988,653.991868751756
260090,157.0,0.0,41.800000000000004,0.0001,4.41682964112358,184.62347899896565,0.007850000000000001,0.3281300000000001,10.288743686472463,430.069486094549
181186,115.0,0.0,42.529999999999994,0.0001,3.2352573804408387,137.59549639014884,0.005750000000000001,0.2445475,7.536340916842887,320.52057919332793
108457,280.0,0.0,39.199999999999996,0.0001,7.877148404551607,308.784217458423,0.014000000000000002,0.5488000000000001,18.349351797530506,719.2945904631957
288175,141.0,0.0,41.660000000000004,0.0001,3.9667068751492023,165.25300841871578,0.007050000000000002,0.2937030000000001,9.240209298042148,384.9471193564359
97006,134.0,0.0,41.52,0.0001,3.769778165035412,156.52118941227033,0.006700000000000001,0.27818400000000004,8.781475503103886,364.60686288887337
373128,247.0,0.0,39.120000000000005,0.0001,6.948770199729454,271.8358902134163,0.012350000000000002,0.4831320000000001,16.186749621392984,633.2256451888936
36623,120.0,0.0,41.56000000000001,0.0001,3.3759207448078317,140.3032661542135,0.006000000000000001,0.2493600000000001,7.8640079132273595,326.8281688737291
447710,198.0,0.0,39.279999999999994,0.0001,5.570269228932922,218.80017531248515,0.009900000000000003,0.38887200000000005,12.975613056825145,509.6820808720916
147014,103.0,0.0,41.06,0.0001,2.8976653059600554,118.97813746271989,0.005150000000000001,0.21145900000000006,6.74994012552015,277.15254155385736
151553,138.0,0.0,40.27,0.0001,3.8823088565290065,156.3405776524231,0.006900000000000002,0.2778630000000001,9.043609100211464,364.1861384655157
309139,164.0,0.0,39.57999999999999,0.0001,4.61375835123737,182.61255554197504,0.0082,0.32455599999999996,10.747477481410725,425.3851587142364
98063,152.0,0.0,39.71999999999999,0.0001,4.2761662767565864,169.84932451277157,0.007600000000000002,0.30187200000000003,9.961076690087989,395.6539661302948
102176,167.0,0.0,39.39,0.0001,4.698156369857566,185.06037940868953,0.008350000000000002,0.32890650000000005,10.94407767924141,431.0872197853191
318785,138.0,0.0,39.81,0.0001,3.8823088565290065,154.55471557841975,0.006900000000000002,0.27468900000000007,9.043609100211464,360.0260782794184
409466,120.0,0.0,40.150000000000006,0.0001,3.3759207448078317,135.54321790403446,0.006000000000000001,0.2409000000000001,7.8640079132273595,315.73991771607854
339763,211.0,0.0,38.32000000000001,0.0001,5.935993976287104,227.46728917132188,0.010550000000000002,0.40427600000000014,13.827547247424775,529.8716105213175
405654,148.0,0.0,39.38,0.0001,4.163635585262992,163.96396934765664,0.007400000000000001,0.29141200000000006,9.69894309298041,381.9443790015686
9025,108.0,0.0,39.96000000000001,0.0001,3.0383286703270485,121.41161366626888,0.005400000000000001,0.2157840000000001,7.077607121904624,282.8211805913088
41427,108.0,0.0,39.2,0.0001,3.0383286703270485,119.1024838768203,0.005400000000000001,0.21168000000000006,7.077607121904624,277.44219917866127
171959,149.0,0.0,38.31,0.0001,4.191768258136391,160.58664196920515,0.007450000000000002,0.2854095000000001,9.764476492257305,374.0770944183774
374841,215.0,0.0,36.84,0.0001,6.048524667780699,222.82764876104096,0.010750000000000003,0.39603000000000016,14.089680844532353,519.063842312572
287038,105.0,0.0,38.87,0.0001,2.9539306517068527,114.81928443184536,0.005250000000000001,0.20406750000000004,6.88100692407394,267.46473913875406
48072,117.0,0.0,38.63,0.0001,3.291522726187636,127.15152291262838,0.005850000000000001,0.22598550000000006,7.667407715396676,296.1919600457736
349181,145.0,0.0,38.03000000000001,0.0001,4.079237566642797,155.1334046594256,0.007250000000000001,0.2757175000000001,9.502342895149727,361.3741003025442
407343,101.0,0.0,38.849999999999994,0.0001,2.8413999602132582,110.38838845428506,0.005050000000000001,0.1961925,6.618873326966361,257.1432287526431
260579,181.0,0.0,37.169999999999995,0.0001,5.092013790085146,189.27015257746487,0.009050000000000002,0.33638850000000003,11.861545269117935,440.89363765311356
198664,112.0,0.0,38.28,0.0001,3.150859361820643,120.61489637049421,0.005600000000000001,0.21436800000000003,7.339740719012203,280.9652747237871
447888,154.0,0.0,37.38,0.0001,4.332431622503384,161.9462940491765,0.007700000000000001,0.2878260000000001,10.092143488641778,377.24432360542966
87413,105.0,0.0,38.010000000000005,0.0001,2.9539306517068527,112.27890407137748,0.005250000000000001,0.19955250000000008,6.88100692407394,261.5470731840505
171771,106.0,0.0,37.92,0.0001,2.9820633245802513,113.07984126808313,0.005300000000000001,0.20097600000000004,6.946540323350835,263.4128090614637
401850,104.0,0.0,37.46999999999999,0.0001,2.925797978833454,109.6296502668895,0.005200000000000001,0.194844,6.815473524797046,255.37579297414524
91873,112.0,0.0,37.279999999999994,0.0001,3.150859361820643,117.46403700867354,0.005600000000000001,0.208768,7.339740719012203,273.62553400477486
91600,286.0,0.0,33.779999999999994,0.0001,8.045944441791999,271.7920032437337,0.014300000000000002,0.483054,18.742552193191873,633.1234130860214
454946,108.0,0.0,37.050000000000004,0.0001,3.0383286703270485,112.57007723561716,0.005400000000000001,0.20007000000000005,7.077607121904624,262.22534386656633
396619,192.0,0.0,35.16,0.0001,5.4014731916925305,189.91579741990935,0.009600000000000001,0.337536,12.582412661163776,442.3976291665183
75839,121.0,0.0,36.50000000000001,0.0001,3.4040534176812303,124.24794974536493,0.006050000000000001,0.22082500000000008,7.929541312504255,289.42825790640535
194151,103.0,0.0,36.81000000000001,0.0001,2.8976653059600554,106.66305991238967,0.005150000000000001,0.1895715000000001,6.74994012552015,248.4652960203968
270291,142.0,0.0,35.620000000000005,0.0001,3.994839548022601,142.29618470056505,0.007100000000000001,0.25290200000000007,9.305742697319042,331.47055487850434
119636,243.0,0.0,33.42,0.0001,6.83623950823586,228.46712436524243,0.012150000000000003,0.4060530000000001,15.924616024285404,532.2006675316183
278351,219.0,0.0,33.69,0.0001,6.161055359274293,207.56595505395092,0.010950000000000001,0.3689055,14.351814441639933,483.5126285388493
206880,598.0,0.0,25.93,0.0001,16.823338378292362,436.22916414912095,0.029900000000000006,0.7753070000000002,39.18897276758301,1016.1700638634275
247999,145.0,0.0,34.84,0.0001,4.079237566642797,142.12063682183506,0.007250000000000001,0.2525900000000001,9.502342895149727,331.06162646701654
459848,216.0,0.0,33.4,0.0001,6.076657340654097,202.96035517784682,0.010800000000000002,0.36072000000000004,14.155214243809247,472.78415574322884
225612,188.0,0.0,33.76,0.0001,5.288942500198936,178.55469880671606,0.009400000000000002,0.31734400000000007,12.320279064056198,415.93262120253723
441158,172.0,0.0,33.82000000000001,0.0001,4.8388197342245585,163.6488834114746,0.008600000000000002,0.2908520000000001,11.271744675625882,381.21040492966745
120181,109.0,0.0,35.050000000000004,0.0001,3.066461343200447,107.47947007917568,0.005450000000000001,0.19102250000000004,7.143140521181518,250.36707526741225
302224,166.0,0.0,33.74999999999999,0.0001,4.670023696984167,157.6132997732156,0.008300000000000002,0.280125,10.878544279964515,367.1508694488023
440747,240.0,0.0,32.08,0.0001,6.751841489615663,216.59907498687048,0.012000000000000002,0.38496,15.728015826454719,504.55474771266734
19588,168.0,0.0,33.489999999999995,0.0001,4.726289042730964,158.28342004105997,0.008400000000000001,0.281316,11.009611078518304,368.711875019578
111530,1397.0,11.0,38.300000000000004,0.007874015748031496,28.44104400413784,1089.2919853584795,5.5,210.65000000000003,80.68985878982186,3090.4215916501776
40864,257.0,0.0,31.630000000000003,0.0001,7.230096928463439,228.68796584729859,0.012850000000000002,0.40644550000000007,16.84208361416193,532.7151047159418
179856,164.0,0.0,33.36,0.0001,4.61375835123737,153.91497859727866,0.0082,0.273552,10.747477481410725,358.53584877986174
260384,123.0,0.0,34.050000000000004,0.0001,3.4603187634280275,117.82385389472435,0.006150000000000001,0.20940750000000005,8.060608111058045,274.46370618152645
161135,269.0,0.0,31.110000000000007,0.0001,7.567689002944222,235.4308048815948,0.013450000000000002,0.4184295000000001,17.628484405484667,548.4221498546281
70855,119.0,0.0,34.06,0.0001,3.347788071934433,114.0256617300868,0.005950000000000001,0.20265700000000006,7.798474513950465,265.61604194515286
105868,160.0,0.0,33.10000000000001,0.0001,4.501227659743775,148.990635537519,0.008000000000000002,0.26480000000000015,10.485343884303147,347.06488257043424
147176,130.0,0.0,33.61000000000001,0.0001,3.6572474735418177,122.92008758574052,0.0065000000000000014,0.2184650000000001,8.519341905996306,286.3350814605359
120728,125.0,0.0,33.56000000000001,0.0001,3.5165841091748247,118.01656270390716,0.006250000000000001,0.2097500000000001,8.191674909611834,274.9126099665732
323718,147.0,0.0,33.11,0.0001,4.135502912389594,136.92650142921946,0.0073500000000000015,0.24335850000000003,9.633409693703516,318.9621949585234
353628,125.0,0.0,33.51,0.0001,3.5165841091748247,117.84073349844837,0.006250000000000001,0.20943750000000003,8.191674909611834,274.5030262210925
403445,107.0,0.0,33.800000000000004,0.0001,3.01019599745365,101.74462471393338,0.005350000000000001,0.18083000000000005,7.012073722627729,237.00809182481728
124366,114.0,0.0,33.63,0.0001,3.20712470756744,107.85560391549302,0.005700000000000001,0.19169100000000006,7.470807517565992,251.2432568157443
426351,199.0,0.0,31.809999999999995,0.0001,5.598401901806321,178.08516449645904,0.009950000000000002,0.3165095,13.04114645610204,414.8388687686058
269766,128.0,0.0,33.2,0.0001,3.6009821277950205,119.55260664279469,0.006400000000000001,0.21248000000000006,8.388275107442517,278.4907335670916
337257,208.0,0.0,31.589999999999996,0.0001,5.851595957666908,184.85191630269762,0.010400000000000001,0.328536,13.630947049594091,430.6016172966773
389849,130.0,0.0,33.06999999999999,0.0001,3.6572474735418177,120.94517395002788,0.0065000000000000014,0.214955,8.519341905996306,281.7346368312978
230432,135.0,0.0,32.910000000000004,0.0001,3.7979108379088107,124.98924567557897,0.006750000000000002,0.22214250000000008,8.84700890238078,291.1550629773515
86238,111.0,0.0,33.34,0.0001,3.1227266889472443,104.11170780950114,0.005550000000000001,0.18503700000000006,7.274207319735308,242.5220720399752
21253,162.0,0.0,32.309999999999995,0.0001,4.5574930054905725,147.25259900740036,0.008100000000000001,0.261711,10.616410682856936,343.01622916310754
67729,101.0,0.0,33.480000000000004,0.0001,2.8413999602132582,95.1300706679399,0.005050000000000001,0.16907400000000003,6.618873326966361,221.5998789868338
418007,187.0,0.0,31.740000000000002,0.0001,5.260809827325538,166.9781039193126,0.009350000000000002,0.2967690000000001,12.254745664779303,388.9656274000951
218894,109.0,0.0,33.24999999999999,0.0001,3.066461343200447,101.95983966141485,0.005450000000000001,0.1812125,7.143140521181518,237.50942232928543
170473,151.0,0.0,32.379999999999995,0.0001,4.248033603883188,137.55132809373762,0.007550000000000001,0.244469,9.895543290811094,320.41769175646317
327150,120.0,0.0,32.84,0.0001,3.3759207448078317,110.8652372594892,0.006000000000000001,0.19704000000000005,7.8640079132273595,258.2540198703865
406376,135.0,0.0,32.519999999999996,0.0001,3.7979108379088107,123.50806044879451,0.006750000000000002,0.21951000000000004,8.84700890238078,287.70472950542296
264706,137.0,0.0,32.44,0.0001,3.854176183655608,125.0294753977879,0.006850000000000001,0.22221400000000002,8.97807570093457,291.2487757383174
77902,231.0,0.0,30.560000000000002,0.0001,6.498647433755076,198.59866557555515,0.011550000000000003,0.3529680000000001,15.138215232962668,462.6238575193392
353347,235.0,0.0,30.43,0.0001,6.611178125248671,201.17815035131704,0.011750000000000002,0.35755250000000005,15.400348830070246,468.6326148990376
364612,197.0,0.0,31.009999999999998,0.0001,5.542136556059524,171.86165460340584,0.009850000000000001,0.3054485,12.910079657548248,400.3415701805712
184465,185.0,0.0,31.120000000000005,0.0001,5.204544481578741,161.96542426673042,0.009250000000000001,0.28786000000000006,12.123678866225513,377.28888631693803
421337,218.0,0.0,30.380000000000003,0.0001,6.132922686400894,186.31819121285918,0.010900000000000002,0.3311420000000001,14.286281042363036,434.0172180669891
292750,122.0,0.0,32.199999999999996,0.0001,3.432186090554629,110.51639211585903,0.006100000000000001,0.19642,7.995074711781149,257.441405719353
255860,122.0,0.0,32.08,0.0001,3.432186090554629,110.1045297849925,0.006100000000000001,0.19568800000000003,7.995074711781149,256.48199675393926
299975,156.0,0.0,31.29,0.0001,4.388696968250181,137.32232813654815,0.007800000000000001,0.24406200000000003,10.223210287195569,319.8842498863493
141241,111.0,0.0,31.919999999999995,0.0001,3.1227266889472443,99.67743591119601,0.005550000000000001,0.177156,7.274207319735308,232.192697645951
296619,300.0,0.0,28.07,0.0001,8.439801862019578,236.90523826688957,0.015000000000000003,0.4210500000000001,19.6600197830684,551.85675531073
109656,169.0,0.0,30.489999999999995,0.0001,4.754421715604363,144.962318108777,0.008450000000000001,0.2576405,11.075144477795199,337.68115512797556
396336,186.0,0.0,30.14,0.0001,5.232677154452139,157.71288943518746,0.009300000000000001,0.28030200000000005,12.189212265502407,367.38285768224256
120541,371.0,0.0,26.429999999999993,0.0001,10.43722163603088,275.8557678402961,0.018550000000000004,0.49027649999999995,24.31289113172792,642.5897126115688
170267,113.0,0.0,31.479999999999997,0.0001,3.1789920346940415,100.07466925216842,0.005650000000000001,0.17786200000000002,7.405274118289097,233.11802924374075
299606,142.0,0.0,30.89999999999999,0.0001,3.994839548022601,123.44054203389834,0.007100000000000001,0.21938999999999997,9.305742697319042,287.5474493471583
370456,127.0,0.0,31.190000000000005,0.0001,3.572849454921622,111.43717449900541,0.0063500000000000015,0.19805650000000008,8.322741708165623,259.5863138776858
230785,128.0,0.0,30.989999999999995,0.0001,3.6009821277950205,111.59443614036766,0.006400000000000001,0.198336,8.388275107442517,259.95264557964356
258609,134.0,0.0,30.67000000000001,0.0001,3.769778165035412,115.61909632163612,0.006700000000000001,0.2054890000000001,8.781475503103886,269.32785368019626
116578,116.0,0.0,30.919999999999995,0.0001,3.2633900533142373,100.9040204484762,0.005800000000000001,0.17933600000000002,7.6018743161197815,235.0499538544236
168215,140.0,0.0,30.440000000000005,0.0001,3.9385742022758037,119.89019871727548,0.007000000000000001,0.21308000000000007,9.174675898765253,279.27713435841434
345171,117.0,0.0,30.82,0.0001,3.291522726187636,101.44473042110293,0.005850000000000001,0.18029700000000004,7.667407715396676,236.30950578852557
226270,119.0,0.0,30.700000000000003,0.0001,3.347788071934433,102.77709380838711,0.005950000000000001,0.18266500000000005,7.798474513950465,239.41316757827929
327771,163.0,0.0,29.619999999999997,0.0001,4.5856256783639715,135.82623259314082,0.008150000000000001,0.241403,10.68194408213383,316.399183712804
115426,363.0,0.0,25.62,0.0001,10.212160253043692,261.6355456829794,0.018150000000000003,0.4650030000000001,23.788623937512764,609.464545279077
178999,206.0,0.0,28.630000000000003,0.0001,5.795330611920111,165.92031541927278,0.010300000000000002,0.29488900000000007,13.4998802510403,386.5015715872838
65660,115.0,0.0,30.320000000000007,0.0001,3.2352573804408387,98.09300377496625,0.005750000000000001,0.17434000000000008,7.536340916842887,228.5018565986764
142466,1135.0,0.0,10.14,0.0001,31.93058371130741,323.7761188326572,0.05675000000000001,0.5754450000000001,74.38040817927545,754.2173389378531
320732,147.0,0.0,29.549999999999997,0.0001,4.135502912389594,122.20411106111249,0.0073500000000000015,0.2171925,9.633409693703516,284.6672564489389
105869,125.0,0.0,29.929999999999993,0.0001,3.5165841091748247,105.25136238760247,0.006250000000000001,0.1870625,8.191674909611834,245.17683004468213
212156,129.0,0.0,29.849999999999994,0.0001,3.629114800668419,108.32907679995229,0.006450000000000001,0.1925325,8.453808506719412,252.3461839255744
334601,153.0,0.0,29.29,0.0001,4.3042989496299855,126.07291623466227,0.007650000000000001,0.22406850000000003,10.026610089364883,293.67940951749745
249829,152.0,0.0,29.220000000000006,0.0001,4.2761662767565864,124.94957860682749,0.007600000000000002,0.2220720000000001,9.961076690087989,291.0626608843711
6586,111.0,0.0,30.0,0.0001,3.1227266889472443,93.68180066841732,0.005550000000000001,0.16650000000000004,7.274207319735308,218.22621959205924
452605,110.0,0.0,30.000000000000007,0.0001,3.0945940160738457,92.83782048221539,0.005500000000000001,0.1650000000000001,7.208673920458414,216.26021761375245
13855,144.0,0.0,29.33,0.0001,4.051104893769398,118.81890653425643,0.0072000000000000015,0.21117600000000003,9.436809495872833,276.7816225139502
132772,148.0,0.0,29.22,0.0001,4.163635585262992,121.66143180138462,0.007400000000000001,0.21622800000000003,9.69894309298041,283.4031171768876
354676,251.0,0.0,27.180000000000007,0.0001,7.061300891223048,191.9261582234425,0.012550000000000002,0.34110900000000016,16.448883218500562,447.08064587884536
89438,253.0,0.0,27.139999999999993,0.0001,7.117566236969846,193.17074767136157,0.012650000000000002,0.34332099999999993,16.57995001705435,449.979843462855
167653,114.0,0.0,29.699999999999996,0.0001,3.20712470756744,95.25160381475295,0.005700000000000001,0.16929,7.470807517565992,221.88298327170992
24855,114.0,0.0,29.689999999999998,0.0001,3.20712470756744,95.21953256767729,0.005700000000000001,0.16923300000000002,7.470807517565992,221.80827519653428
305077,146.0,0.0,29.060000000000002,0.0001,4.107370239516195,119.36017916034064,0.007300000000000001,0.21213800000000005,9.567876294426622,278.04248511603765
189635,130.0,0.0,29.33,0.0001,3.6572474735418177,107.26706839898151,0.0065000000000000014,0.19064500000000004,8.519341905996306,249.87229810287164
397919,101.0,0.0,29.879999999999995,0.0001,2.8413999602132582,84.90103081117215,0.005050000000000001,0.150894,6.618873326966361,197.77193500975486
140879,204.0,0.0,27.85000000000001,0.0001,5.739065266173314,159.83296766292685,0.010200000000000002,0.28407000000000016,13.368813452486512,372.3214546517495
99172,126.0,0.0,29.370000000000005,0.0001,3.5447167820482233,104.10833188875634,0.006300000000000001,0.18503100000000006,8.257208308888728,242.514208032062
404789,140.0,0.0,29.04,0.0001,3.9385742022758037,114.37619483408933,0.007000000000000001,0.20328000000000002,9.174675898765253,266.43258810014294
394678,762.0,3.0,45.22,0.003937007874015748,18.51329672952973,837.1712781093345,1.5,67.83,47.01265024899374,2125.9120442594967
174284,213.0,0.0,27.53,0.0001,5.9922593220339015,164.9668991355933,0.010650000000000001,0.2931945000000001,13.958614045978564,384.28064468578987
165358,143.0,0.0,28.89,0.0001,4.0229722208959995,116.22366746168542,0.007150000000000001,0.20656350000000004,9.371276096595937,270.7361664306566
324718,115.0,0.0,29.35000000000001,0.0001,3.2352573804408387,94.95480411593864,0.005750000000000001,0.16876250000000007,7.536340916842887,221.1916059093388
158603,153.0,0.0,28.570000000000007,0.0001,4.3042989496299855,122.97382099092871,0.007650000000000001,0.2185605000000001,10.026610089364883,286.4602502531548
390036,151.0,0.0,28.47,0.0001,4.248033603883188,120.94151670255437,0.007550000000000001,0.21494850000000001,9.895543290811094,281.72611748939187
237030,124.0,0.0,28.92,0.0001,3.488451436301426,100.88601553783725,0.0062000000000000015,0.17930400000000005,8.12614151033494,235.00801247888646
408963,109.0,0.0,29.15,0.0001,3.066461343200447,89.38734815429302,0.005450000000000001,0.15886750000000002,7.143140521181518,208.22254619244126
17655,219.0,0.0,26.980000000000004,0.0001,6.161055359274293,166.22527359322046,0.010950000000000001,0.29543100000000005,14.351814441639933,387.21195363544547
396186,128.0,0.0,28.709999999999994,0.0001,3.6009821277950205,103.38419688899502,0.006400000000000001,0.183744,8.388275107442517,240.82737833467462
346429,252.0,0.0,26.240000000000002,0.0001,7.0894335640964465,186.02673672189079,0.012600000000000002,0.3306240000000001,16.514416617777457,433.3382920504805
86532,204.0,0.0,27.180000000000007,0.0001,5.739065266173314,155.9877939345907,0.010200000000000002,0.27723600000000015,13.368813452486512,363.36434963858346
212672,296.0,0.0,25.37,0.0001,8.327271170525984,211.26286959624423,0.014800000000000002,0.3754760000000001,19.39788618596082,492.12437253782605
186820,115.0,0.0,28.929999999999993,0.0001,3.2352573804408387,93.59599601615344,0.005750000000000001,0.16634749999999998,7.536340916842887,218.02634272426465
312094,141.0,0.0,28.319999999999993,0.0001,3.9667068751492023,112.33713870422538,0.007050000000000002,0.199656,9.240209298042148,261.68272732055357
278308,110.0,0.0,28.889999999999993,0.0001,3.0945940160738457,89.40282112437338,0.005500000000000001,0.158895,7.208673920458414,208.2585895620435
377810,133.0,0.0,28.43,0.0001,3.7416454921620135,106.37498134216604,0.006650000000000001,0.18905950000000005,8.71594210382699,247.7942340118013
304537,514.0,0.0,20.930000000000003,0.0001,14.460193856926878,302.6518574254796,0.025700000000000004,0.5379010000000002,33.68416722832386,705.0096200888185
54172,181.0,0.0,27.42000000000001,0.0001,5.092013790085146,139.62301812413475,0.009050000000000002,0.24815100000000015,11.861545269117935,325.2435712792139
145193,115.0,0.0,28.190000000000005,0.0001,3.2352573804408387,91.20190555462726,0.005750000000000001,0.16209250000000006,7.536340916842887,212.44945044580103
306886,108.0,0.0,28.279999999999994,0.0001,3.0383286703270485,85.92393479684891,0.005400000000000001,0.152712,7.077607121904624,200.15472940746272
45543,298.0,0.0,24.5,0.0001,8.383536516272782,205.39664464868315,0.014900000000000004,0.3650500000000001,19.52895298451461,478.45934812060796
33719,120.0,0.0,27.960000000000008,0.0001,3.3759207448078317,94.390744024827,0.006000000000000001,0.16776000000000008,7.8640079132273595,219.87766125383703
153625,221.0,0.0,25.79,0.0001,6.21732070502109,160.34470098249392,0.011050000000000003,0.28497950000000005,14.482881240193722,373.51350718459605
141846,140.0,0.0,27.369999999999997,0.0001,3.9385742022758037,107.79877591628873,0.007000000000000001,0.19159,9.174675898765253,251.11087934920496
397236,170.0,0.0,26.68,0.0001,4.782554388477761,127.59855108458667,0.008500000000000002,0.22678000000000006,11.140677877072093,297.2332857602834
249888,104.0,0.0,27.959999999999994,0.0001,2.925797978833454,81.80531148818336,0.005200000000000001,0.145392,6.815473524797046,190.56063975332535
120164,136.0,0.0,27.179999999999993,0.0001,3.8260435107822093,103.99186262306041,0.006800000000000001,0.184824,8.912542301657675,242.24289975905555
44054,129.0,0.0,27.159999999999997,0.0001,3.629114800668419,98.56675798615424,0.006450000000000001,0.175182,8.453808506719412,229.6054390424992
439262,164.0,0.0,26.37,0.0001,4.61375835123737,121.66480772212944,0.0082,0.21623400000000004,10.747477481410725,283.4109811848008
258508,178.0,0.0,26.049999999999997,0.0001,5.00761577146495,130.44839084666194,0.008900000000000002,0.23184500000000002,11.664945071287251,303.8718191070329
92329,160.0,0.0,26.389999999999993,0.0001,4.501227659743775,118.7873979406382,0.008000000000000002,0.21112,10.485343884303147,276.70822510676
118382,135.0,0.0,26.810000000000002,0.0001,3.7979108379088107,101.82198956433523,0.006750000000000002,0.18096750000000006,8.84700890238078,237.18830867282875
346268,121.0,0.0,27.06,0.0001,3.4040534176812303,92.11368548245409,0.006050000000000001,0.163713,7.929541312504255,214.57338791636514
329133,124.0,0.0,26.989999999999995,0.0001,3.488451436301426,94.15330426577547,0.0062000000000000015,0.16733800000000001,8.12614151033494,219.32455936393998
257040,1531.0,27.0,29.730000000000004,0.017635532331809273,16.224222169173252,482.34612508952085,13.500000000000002,401.35500000000013,73.48473429292575,2184.701150528683
275406,139.0,0.0,26.590000000000003,0.0001,3.910441529402405,103.97864026680996,0.006950000000000001,0.18480050000000006,9.109142499488359,242.2120990613955
164941,186.0,0.0,25.5,0.0001,5.232677154452139,133.43326743852955,0.009300000000000001,0.23715000000000003,12.189212265502407,310.82491277031136
244252,452.0,0.0,20.259999999999998,0.0001,12.715968138776166,257.6255144916051,0.022600000000000006,0.45787600000000006,29.62109647315639,600.1234145461484
322973,177.0,0.0,25.589999999999996,0.0001,4.979483098591552,127.42497249295779,0.008850000000000002,0.22647150000000002,11.599411672010357,296.828944686745
146448,109.0,0.0,26.92,0.0001,3.066461343200447,82.54913935895604,0.005450000000000001,0.14671400000000004,7.143140521181518,192.29334283020648
461686,2539.0,133.0,14.740000000000009,0.05238282788499409,-61.31724357444096,-903.8161702872603,66.49999999999999,980.2100000000004,33.64320076403556,495.9007792618845
401523,168.0,0.0,25.72,0.0001,4.726289042730964,121.5601541790404,0.008400000000000001,0.21604800000000002,11.009611078518304,283.1671969394908
123688,104.0,0.0,26.929999999999993,0.0001,2.925797978833454,78.7917395699849,0.005200000000000001,0.14003599999999997,6.815473524797046,183.5407020227844
356048,109.0,0.0,26.680000000000007,0.0001,3.066461343200447,81.81318863658795,0.005450000000000001,0.14540600000000006,7.143140521181518,190.57898910512296
370360,110.0,0.0,26.520000000000003,0.0001,3.0945940160738457,82.0686333062784,0.005500000000000001,0.14586000000000005,7.208673920458414,191.17403237055714
159235,106.0,0.0,26.560000000000002,0.0001,2.9820633245802513,79.20360190085148,0.005300000000000001,0.14076800000000003,6.946540323350835,184.50011098819817
205814,204.0,0.0,24.539999999999992,0.0001,5.739065266173314,140.83666163189307,0.010200000000000002,0.250308,13.368813452486512,328.0706821240189
207379,132.0,0.0,25.89999999999999,0.0001,3.713512819288615,96.17998201957509,0.006600000000000001,0.17093999999999995,8.650408704550095,224.0455854478474
207197,109.0,0.0,26.279999999999994,0.0001,3.066461343200447,80.58660409930773,0.005450000000000001,0.143226,7.143140521181518,187.72173289665025
277762,199.0,0.0,24.47,0.0001,5.598401901806321,136.99289453720067,0.009950000000000002,0.24347650000000004,13.04114645610204,319.1168537808169
271953,317.0,0.0,22.07,0.0001,8.918057300867355,196.82152463014253,0.015850000000000003,0.34980950000000005,20.77408757077561,458.4841126870177
202648,212.0,0.0,24.1,0.0001,5.9641266491605025,143.7354522447681,0.010600000000000002,0.2554600000000001,13.89308064670167,334.8232435855102
